,total_count,b1_count,b2_count,b3_count,b4_count,b5_count,gender_freq,gender_proximity,tf_idf,deadly_word,deadly_last_5_mention,deadly_last_5density,deadly_last_1_mention,deadly_last_1density,deg_center,between_center,close_center,page_rank
40,167,20,7,36,16,88,1,0,0.013337668029873828,16,20,0.011098779134295227,2,0.004878048780487805,1.0,0.0,1.0,0.0034232041904312754
41,167,20,7,36,16,88,1,0,0.016195739750561076,6,6,0.008708272859216255,2,0.004878048780487805,1.0,0.0,1.0,0.0011423587356713463
42,54,7,26,10,1,10,1,0,0.007323181090047938,5,28,0.011195521791283487,11,0.013205282112845138,1.0,0.0,1.0,0.0017726885925600775
43,1376,450,331,278,134,183,1,0,0.014766038237265355,5,15,0.012274959083469721,11,0.013205282112845138,1.0,0.0,1.0,0.0028263465263494163
44,188,23,15,116,29,5,1,1,0.02630488283722506,9,10,0.01059322033898305,7,0.0125,1.0,0.0,1.0,0.0010534102654741952
45,46,23,12,2,1,8,1,0,0.014147870544614775,1,11,0.011689691817215728,11,0.012835472578763127,1.0,0.0,1.0,0.0007743605104178869
46,830,70,103,229,149,279,1,1,0.01775298295939299,1,10,0.017006802721088437,6,0.02027027027027027,1.0,0.0,1.0,0.0006675561014774098
47,57,0,36,5,16,0,1,0,0.011882431031122943,2,3,0.008797653958944282,3,0.00974025974025974,1.0,0.0,1.0,0.0014832749782711019
48,2434,393,482,587,379,593,1,1,0.01819369697722809,9,59,0.012531860662701785,11,0.013205282112845138,1.0,0.0,1.0,0.004004226395839675
49,23,0,0,0,0,23,1,0,0.01339052536684823,2,2,0.004273504273504274,2,0.004878048780487805,1.0,0.0,1.0,0.0005467735756308428
50,25,2,1,4,17,1,1,1,0.005682528308193565,2,14,0.006760019314340898,9,0.008174386920980926,1.0,0.0,1.0,0.001477870308694146
51,103,0,12,5,66,20,1,0,0.015312126439130075,2,17,0.01327088212334114,3,0.006097560975609756,1.0,0.0,1.0,0.0007817492675148487
52,13,0,0,0,0,13,1,1,0.017511782077761252,0,4,0.022099447513812154,4,0.027586206896551724,1.0,0.0,1.0,0.0006262497864693923
53,1588,542,426,281,134,205,1,0,0.02644808345351263,7,12,0.011049723756906077,1,0.005813953488372093,1.0,0.0,1.0,0.0021367527963548913
54,2,0,0,2,0,0,1,1,0.023850888712244965,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0004809481245199815
55,294,115,70,78,24,7,1,0,0.01856319168641707,18,13,0.014054054054054054,13,0.01463963963963964,1.0,0.0,1.0,0.0021794626491244517
56,37,0,0,0,29,8,1,1,0.012720473979863981,3,3,0.010676156583629894,3,0.013761467889908258,1.0,0.0,1.0,0.000494229031342471
57,29,4,19,2,3,1,1,1,0.012276487713956197,2,9,0.009036144578313253,7,0.0125,1.0,0.0,1.0,0.0008286045211324479
58,760,140,138,176,108,198,1,1,0.006391988041642108,1,10,0.0068212824010914054,7,0.0125,1.0,0.0,1.0,0.0012624291302229021
59,291,72,41,83,72,23,1,0,0.014869414188440382,6,23,0.010136624063464082,1,0.0035587188612099642,1.0,0.0,1.0,0.002585739317872959
60,22,0,0,19,2,1,1,0,0.007317886309438796,3,7,0.005852842809364548,1,0.0027397260273972603,1.0,0.0,1.0,0.0008301472872360655
61,2,2,0,0,0,0,1,1,0.033788759009013694,0,0,0.0,0,0.0,1.0,0.0,1.0,0.00036903586477661553
62,1,0,1,0,0,0,1,1,0.04505167867868493,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0005356306375989784
63,1176,489,287,306,72,22,1,1,0.02230973857906398,11,2,0.0032626427406199023,1,0.0035587188612099642,1.0,0.0,1.0,0.0028397454793667692
64,27,0,0,8,1,18,1,0,0.007911514304549548,1,3,0.008902077151335312,3,0.010135135135135136,1.0,0.0,1.0,0.0020361642166563925
65,1740,455,300,283,512,190,1,1,0.0244377278545813,14,28,0.014621409921671017,8,0.017857142857142856,1.0,0.0,1.0,0.0038035640839447116
66,15,3,10,1,0,1,1,0,0.0076578897157605595,4,7,0.008018327605956471,0,0.0,1.0,0.0,1.0,0.0007833653212923308
67,101,21,10,70,0,0,1,1,0.023425899874499778,6,2,0.0037105751391465678,2,0.004329004329004329,1.0,0.0,1.0,0.001036296806942014
68,21,0,18,3,0,0,1,1,0.011360858101581417,4,12,0.016260162601626018,4,0.011299435028248588,1.0,0.0,1.0,0.0008082143836929068
69,76,17,8,19,28,4,1,0,0.007180609942883667,2,2,0.0024937655860349127,1,0.0035587188612099642,1.0,0.0,1.0,0.0010357919423469428
70,60,7,23,14,2,14,1,0,0.008977087264387403,3,32,0.012835940633774568,11,0.013205282112845138,1.0,0.0,1.0,0.0017298325552928247
71,73,6,1,26,7,33,1,1,0.013951487590818558,7,5,0.013550135501355014,3,0.010135135135135136,1.0,0.0,1.0,0.001768460516801813
72,25,0,0,5,3,17,1,0,0.01694481048810239,2,1,0.004672897196261682,1,0.005813953488372093,1.0,0.0,1.0,0.0004754959701481888
73,11,0,11,0,0,0,1,0,0.01384515003296171,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0005534333592808308
74,7,0,4,1,1,1,1,0,0.003648729881738262,1,6,0.0069605568445475635,0,0.0,1.0,0.0,1.0,0.0012999090569517332
75,49,0,45,4,0,0,1,1,0.03212065724393036,2,1,0.0028735632183908046,0,0.0,1.0,0.0,1.0,0.0005474215305313469
76,3,0,0,0,2,1,1,0,0.006395348708330669,3,18,0.014195583596214511,3,0.006097560975609756,1.0,0.0,1.0,0.0009324692110890321
77,160,34,16,51,4,55,1,1,0.011229498543054996,2,12,0.013559322033898305,11,0.013205282112845138,1.0,0.0,1.0,0.0008864665441951634
78,91,0,81,9,1,0,1,0,0.02612598927797395,8,1,0.0125,0,0.0,1.0,0.0,1.0,0.0004383775583011772
79,8,0,8,0,0,0,1,1,0.009163053290579986,0,1,0.0036496350364963502,1,0.005291005291005291,1.0,0.0,1.0,0.000682187206411039
80,534,157,124,137,10,106,1,0,0.010126294748878724,2,22,0.012443438914027148,11,0.013205282112845138,1.0,0.0,1.0,0.001379119071121146
81,461,78,35,55,35,258,1,1,0.0251953934508744,5,6,0.008321775312066574,2,0.004878048780487805,1.0,0.0,1.0,0.0014003824459116576
82,42,0,33,1,2,6,1,1,0.01084973530544074,6,4,0.007054673721340388,3,0.006097560975609756,1.0,0.0,1.0,0.001095508423476905
83,58,0,16,18,4,20,1,1,0.006793335942453687,1,8,0.005983545250560957,7,0.0125,1.0,0.0,1.0,0.0009483169274044064
84,246,30,50,85,42,39,1,0,0.01403850679804235,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0006814714407261115
85,29,0,2,4,4,19,1,1,0.00580296210639077,3,30,0.013094718463553033,15,0.014577259475218658,1.0,0.0,1.0,0.0014578533692207226
86,666,62,108,206,144,146,1,1,0.010610974219730184,6,30,0.013636363636363636,7,0.01580135440180587,1.0,0.0,1.0,0.0021315988029914075
87,75,11,37,3,2,22,1,1,0.04678443555094205,1,1,0.014084507042253521,0,0.0,1.0,0.0,1.0,0.0005180724955240271
88,696,0,219,289,4,184,1,0,0.027481881831000813,2,9,0.010250569476082005,7,0.0125,1.0,0.0,1.0,0.0010632792891840993
89,7,0,2,3,1,1,1,0,0.004720199163075254,3,2,0.0024449877750611247,1,0.0035587188612099642,1.0,0.0,1.0,0.0009781190439203337
90,234,25,38,75,38,58,1,1,0.017581307763429782,2,4,0.0064,3,0.010135135135135136,1.0,0.0,1.0,0.0020876592957497168
91,59,15,19,20,3,2,1,0,0.008846511449632678,7,1,0.0009794319294809011,1,0.0035587188612099642,1.0,0.0,1.0,0.0016265487295811746
92,72,0,18,24,4,26,1,1,0.013258554865894348,1,10,0.007423904974016332,7,0.0125,1.0,0.0,1.0,0.0008260194312552972
93,2,0,0,0,0,2,1,0,0.002420687212586056,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0006512806208151729
94,130,0,0,26,70,34,1,1,0.013666421137640777,3,4,0.0064516129032258064,0,0.0,1.0,0.0,1.0,0.001132271091107092
95,97,15,26,28,17,11,1,1,0.015354409254766279,12,1,0.0037593984962406013,1,0.005813953488372093,1.0,0.0,1.0,0.0017460042209069008
96,106,14,5,69,3,15,1,0,0.025668979712273974,10,7,0.013861386138613862,4,0.027586206896551724,1.0,0.0,1.0,0.0013710023366303495
97,69,9,5,29,19,7,1,1,0.005752859540909944,1,14,0.018134715025906734,14,0.018134715025906734,1.0,0.0,1.0,0.0009239079808629256
98,464,49,53,112,99,151,1,1,0.006198817644856451,2,23,0.012214551248008496,3,0.010135135135135136,1.0,0.0,1.0,0.0020848876449359433
99,88,9,5,29,38,7,1,1,0.006288009265645753,4,25,0.008366800535475234,0,0.0,1.0,0.0,1.0,0.001779671037121633
100,123,2,52,47,22,0,1,1,0.01802931862669061,2,1,0.011235955056179775,0,0.0,1.0,0.0,1.0,0.0014081409239722522
101,172,3,20,40,58,51,1,0,0.012840121087678652,7,16,0.010145846544071021,0,0.0,1.0,0.0,1.0,0.0027313613032999085
102,149,7,8,25,44,65,1,0,0.019763434328774233,0,0,0.0,0,0.0,1.0,0.0,1.0,0.00046205824164103937
103,7,0,7,0,0,0,1,1,0.04004593660327549,1,1,0.014492753623188406,1,0.09090909090909091,1.0,0.0,1.0,0.00039700938378035817
104,1,0,0,1,0,0,0,0,0.2027325540540822,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0004496346932416566
105,26,0,4,1,19,2,1,0,0.009558493042854065,2,17,0.012947448591012947,3,0.006097560975609756,1.0,0.0,1.0,0.0008729697021247239
106,103,0,12,5,66,20,0,0,0.16218604324326577,0,0,0.0,0,0.0,1.0,0.0,1.0,0.000519276569427344
107,221,40,45,56,32,48,1,1,0.025729055025212267,26,0,0.0,0,0.0,1.0,0.0,1.0,0.0012669218708132365
108,385,185,70,51,23,56,1,1,0.01576788753896617,4,37,0.011253041362530414,11,0.013205282112845138,1.0,0.0,1.0,0.0018900508337459123
109,32,0,4,9,5,14,1,1,0.003246606737520889,1,9,0.00800711743772242,3,0.010135135135135136,1.0,0.0,1.0,0.0014770388805485715
110,79,9,7,37,17,9,1,0,0.007691492683082276,3,10,0.005698005698005698,3,0.007853403141361256,1.0,0.0,1.0,0.0012997604991238374
111,666,62,108,206,144,146,1,0,0.014241543053385939,3,15,0.01358695652173913,15,0.014577259475218658,1.0,0.0,1.0,0.0018147334209317966
112,2671,546,580,662,480,403,1,1,0.011965310394892228,11,27,0.01195219123505976,11,0.013205282112845138,1.0,0.0,1.0,0.0032877536602743127
113,62,1,3,38,18,2,1,0,0.006764798466872399,2,15,0.01564129301355579,11,0.01896551724137931,1.0,0.0,1.0,0.0009683804387093843
114,198,4,22,31,76,65,1,0,0.0208977869700298,3,3,0.007246376811594203,3,0.007853403141361256,1.0,0.0,1.0,0.0009206361232962638
115,4,1,2,1,0,0,1,1,0.01057735064629994,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0008809973036059194
116,666,62,108,206,144,146,1,0,0.010874720429744194,11,54,0.015938606847697757,8,0.017857142857142856,1.0,0.0,1.0,0.003262734325535162
117,12,0,0,3,1,8,1,1,0.00523440556644105,1,0,0.0,0,0.0,1.0,0.0,1.0,0.0014468031968887197
118,8,0,0,4,2,2,1,0,0.003044032343154387,3,10,0.005393743257820928,1,0.0035587188612099642,1.0,0.0,1.0,0.0010313338040344707
119,1,0,1,0,0,0,1,0,0.03118962370062803,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0005285744892790282
120,31,1,0,0,19,11,1,1,0.014642535092546973,2,17,0.01293759512937595,3,0.006097560975609756,1.0,0.0,1.0,0.0007807613927478985
121,14,6,0,2,0,6,1,1,0.03556711474633021,1,1,0.015384615384615385,1,0.06666666666666667,1.0,0.0,1.0,0.0005306078853459206
122,807,161,193,159,111,183,1,0,0.003793125088161065,1,9,0.008174386920980926,9,0.008174386920980926,1.0,0.0,1.0,0.001293578389159344
123,5,0,0,0,0,5,1,0,0.030258590157325696,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0008154157497367743
124,57,0,6,9,37,5,1,1,0.00907849258699067,3,27,0.009291121816930488,13,0.01463963963963964,1.0,0.0,1.0,0.0018809477391880868
125,695,91,108,206,144,146,1,0,0.015625800517205107,4,30,0.013605442176870748,7,0.01580135440180587,1.0,0.0,1.0,0.001229396767241984
126,5,0,1,4,0,0,1,0,0.018264194058926323,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0004493410378154638
127,21,2,1,4,13,1,1,0,0.011670013151707542,3,11,0.017741935483870968,11,0.01896551724137931,1.0,0.0,1.0,0.0011405418051845843
128,18,0,8,5,4,1,1,1,0.005349143906440163,5,22,0.010896483407627538,13,0.01463963963963964,1.0,0.0,1.0,0.0017034781069060708
129,1,0,0,0,1,0,0,0,0.05068313851352055,0,0,0.0,0,0.0,1.0,0.0,1.0,0.00043198853179533006
130,28,0,0,0,3,25,1,0,0.029303525512241968,2,1,0.003048780487804878,0,0.0,1.0,0.0,1.0,0.0005993607315278342
131,36,33,3,0,0,0,1,1,0.0343155325347667,2,0,0.0,0,0.0,1.0,0.0,1.0,0.00048178248516973375
132,5,0,5,0,0,0,1,0,0.027771582747134545,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0006661187121670669
133,23,0,6,5,8,4,1,1,0.0033285369166678137,2,17,0.010890454836643177,8,0.017857142857142856,1.0,0.0,1.0,0.0016227379486792215
134,77,1,0,28,20,28,1,0,0.007621273260400781,1,3,0.008746355685131196,3,0.010135135135135136,1.0,0.0,1.0,0.0016143275232581912
135,211,4,23,41,110,33,1,0,0.0082898060025412,2,6,0.003355704697986577,1,0.0027397260273972603,1.0,0.0,1.0,0.0014498229767328265
136,8,0,6,0,0,2,1,1,0.021769938690371242,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0011008246764655982
137,1398,455,300,283,170,190,1,0,0.0109006783146348,8,56,0.01384083044982699,8,0.017857142857142856,1.0,0.0,1.0,0.002548798358824994
138,58,9,4,19,17,9,1,0,0.010633859076173325,1,3,0.005119453924914676,0,0.0,1.0,0.0,1.0,0.0006531471867585829
139,93,0,0,0,0,93,1,0,0.032105087058393905,2,0,0.0,0,0.0,1.0,0.0,1.0,0.0004290506184955302
140,17,0,0,5,4,8,1,1,0.02746178023043344,0,0,0.0,0,0.0,1.0,0.0,1.0,0.00048473769611957356
141,7,0,0,0,7,0,1,1,0.00574545699748411,0,1,0.0021551724137931034,1,0.002398081534772182,1.0,0.0,1.0,0.00081405994878693
142,99,17,19,13,28,22,1,1,0.00600985832176133,2,3,0.0029644268774703555,0,0.0,1.0,0.0,1.0,0.0009862015881797312
143,27,0,0,4,18,5,1,0,0.004532284097511725,1,9,0.00804289544235925,3,0.010135135135135136,1.0,0.0,1.0,0.0013340244814233886
144,22,0,0,0,1,21,1,0,0.00886262531383966,1,2,0.001869158878504673,0,0.0,1.0,0.0,1.0,0.000654595835995114
145,2,2,0,0,0,0,1,1,0.05792358687259491,0,0,0.0,0,0.0,1.0,0.0,1.0,0.00049882209823238
146,39,0,4,2,30,3,1,0,0.013720522911478142,2,15,0.01910828025477707,14,0.018134715025906734,1.0,0.0,1.0,0.0007041430259864818
147,39,0,4,2,30,3,1,0,0.010383862524721283,1,14,0.018134715025906734,14,0.018134715025906734,1.0,0.0,1.0,0.0006723007645695568
148,103,0,3,25,26,49,1,0,0.022102421306648058,2,5,0.00931098696461825,1,0.008620689655172414,1.0,0.0,1.0,0.0005740576375968859
149,132,0,0,25,7,100,1,0,0.020959192618373156,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0013296075972528863
150,325,70,49,143,48,15,1,1,0.017739098479732193,23,17,0.012908124525436599,3,0.007853403141361256,1.0,0.0,1.0,0.002766777442713856
151,937,170,156,189,174,248,1,1,0.018266755974013598,2,0,0.0,0,0.0,1.0,0.0,1.0,0.0009218179809405862
152,18,0,0,17,1,0,1,1,0.009356887110188408,1,10,0.01597444089456869,6,0.02027027027027027,1.0,0.0,1.0,0.000830209903374304
153,41,0,0,17,1,23,1,0,0.012074601194406325,3,0,0.0,0,0.0,1.0,0.0,1.0,0.0009940982022329245
154,101,24,11,27,7,32,1,1,0.020913273695218795,7,12,0.0136986301369863,11,0.013205282112845138,1.0,0.0,1.0,0.0008861781667433023
155,13,0,5,8,0,0,1,1,0.018020671471473973,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0004522376802414517
156,39,0,4,2,30,3,1,1,0.009889392880686937,1,14,0.01797175866495507,14,0.018134715025906734,1.0,0.0,1.0,0.0007751241372768755
157,98,1,24,10,61,2,1,1,0.009232481261885025,1,14,0.018134715025906734,14,0.018134715025906734,1.0,0.0,1.0,0.0010217208239845228
158,107,1,24,15,61,6,1,1,0.010378582384050062,4,24,0.011793611793611793,13,0.01463963963963964,1.0,0.0,1.0,0.0018075655641042947
159,39,0,4,2,30,3,1,1,0.009889392880686937,1,14,0.01797175866495507,14,0.018134715025906734,1.0,0.0,1.0,0.0008455140279709246
160,56,12,11,10,7,16,1,1,0.013648854480715922,1,4,0.011527377521613832,3,0.010135135135135136,1.0,0.0,1.0,0.0013736002886649583
161,32,23,1,5,1,2,1,1,0.0130795196163924,2,8,0.011627906976744186,3,0.010135135135135136,1.0,0.0,1.0,0.001003925795809055
162,11,9,1,0,1,0,1,0,0.007797405925157007,1,11,0.011840688912809472,11,0.012835472578763127,1.0,0.0,1.0,0.0011711135401559778
163,33,0,22,1,10,0,1,1,0.00675775180180274,2,9,0.007725321888412017,9,0.008174386920980926,1.0,0.0,1.0,0.0015392681838695946
164,21,0,5,8,5,3,1,1,0.006224245080607786,4,23,0.011127237542331882,13,0.01463963963963964,1.0,0.0,1.0,0.0015177976680284407
165,4,0,0,0,0,4,1,0,0.02938152957305539,1,1,0.014492753623188406,0,0.0,1.0,0.0,1.0,0.0005023301846035768
166,273,48,60,78,46,41,1,1,0.010317178323362961,2,15,0.01913265306122449,14,0.018134715025906734,1.0,0.0,1.0,0.0011355756020267423
167,18,0,8,0,9,1,1,1,0.008880650052431634,3,17,0.012849584278155708,3,0.006097560975609756,1.0,0.0,1.0,0.0011202388593907523
168,103,0,12,5,66,20,1,1,0.017000101528940558,2,17,0.012849584278155708,3,0.006097560975609756,1.0,0.0,1.0,0.000627538587749865
169,10,0,0,0,0,10,1,0,0.010469756312652132,1,0,0.0,0,0.0,1.0,0.0,1.0,0.0005451184994975175
170,71,1,6,2,20,42,1,1,0.012865592242882546,1,2,0.004132231404958678,2,0.004878048780487805,1.0,0.0,1.0,0.0006238806799124928
171,92,19,7,27,14,25,1,1,0.006141472132910031,2,11,0.012485811577752554,11,0.013205282112845138,1.0,0.0,1.0,0.0014969718620612721
172,75,6,8,8,40,13,1,0,0.012810024019900798,6,8,0.015625,8,0.017857142857142856,1.0,0.0,1.0,0.0012927205728021551
173,1483,347,330,272,328,206,1,1,0.013323059412097406,0,2,0.004329004329004329,2,0.004329004329004329,1.0,0.0,1.0,0.0010372700177049565
174,1031,218,176,207,211,219,1,0,0.01639553455331923,3,13,0.013903743315508022,13,0.01463963963963964,1.0,0.0,1.0,0.0017520689476507552
175,176,17,40,42,59,18,1,1,0.007447808622172485,5,26,0.008904109589041096,1,0.0027397260273972603,1.0,0.0,1.0,0.002335496137441618
176,519,76,139,178,2,124,1,1,0.03168688175820388,16,1,0.00425531914893617,1,0.005813953488372093,1.0,0.0,1.0,0.0012409413826257026
177,30,0,0,0,0,30,1,1,0.02909587581331735,1,5,0.0273224043715847,4,0.027586206896551724,1.0,0.0,1.0,0.0011691396017046664
178,176,17,40,42,59,18,1,0,0.007694603529819341,4,26,0.008904109589041096,1,0.0027397260273972603,1.0,0.0,1.0,0.0024380258986388065
179,666,62,108,206,144,146,1,1,0.013278010728781741,6,7,0.013972055888223553,7,0.01580135440180587,1.0,0.0,1.0,0.0017952953008817166
180,593,69,206,160,54,104,1,1,0.031347888236427875,11,2,0.00423728813559322,1,0.25,1.0,0.0,1.0,0.001119360130079043
181,113,14,15,23,31,30,1,1,0.016754756533395223,0,5,0.02066115702479339,4,0.027586206896551724,1.0,0.0,1.0,0.001178947445856686
182,21,5,1,0,5,10,1,1,0.004818960654685204,3,22,0.011695906432748537,2,0.004878048780487805,1.0,0.0,1.0,0.0015082272997636926
183,23,14,2,5,1,1,1,1,0.011196275174584422,4,4,0.006482982171799027,0,0.0,1.0,0.0,1.0,0.0014161020845827564
184,354,60,25,95,78,96,1,0,0.016511108816174895,43,21,0.014778325123152709,3,0.012195121951219513,1.0,0.0,1.0,0.0021720547246379725
185,2,0,0,2,0,0,1,0,0.003965428930153197,1,10,0.012224938875305624,10,0.012738853503184714,1.0,0.0,1.0,0.0013016676566134568
186,155,27,32,32,59,5,1,0,0.0163756924144562,6,18,0.01120099564405725,8,0.017857142857142856,1.0,0.0,1.0,0.0018727525079167363
187,1028,121,174,177,212,344,1,0,0.014903513202272017,2,3,0.008522727272727272,3,0.010135135135135136,1.0,0.0,1.0,0.0014025199334932704
188,3,0,0,0,0,3,1,1,0.005300197491609992,1,1,0.0032679738562091504,0,0.0,1.0,0.0,1.0,0.0010255654414498883
189,50,4,0,12,14,20,1,1,0.009470918232722865,1,4,0.010810810810810811,3,0.010135135135135136,1.0,0.0,1.0,0.002045943205505663
190,44,4,0,12,8,20,1,1,0.007274763280207418,2,5,0.006693440428380187,2,0.004878048780487805,1.0,0.0,1.0,0.0026000552057122072
191,2144,455,300,578,621,190,1,1,0.02697937204540158,23,21,0.015184381778741865,8,0.017857142857142856,1.0,0.0,1.0,0.0026091513111218107
192,493,30,54,189,155,65,1,0,0.006158143128741106,1,5,0.0041981528127623844,1,0.0027397260273972603,1.0,0.0,1.0,0.0007778319016633535
193,73,0,53,9,10,1,1,0,0.0341647865337563,1,2,0.016666666666666666,0,0.0,1.0,0.0,1.0,0.0004888162816491148
194,43,26,7,2,6,2,1,0,0.0399435887169753,1,1,0.00980392156862745,0,0.0,1.0,0.0,1.0,0.0005922321214456161
195,22,0,15,6,0,1,1,1,0.0473920256230322,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0005243053077974768
196,4,0,0,3,1,0,1,1,0.028553880852687633,1,2,0.028169014084507043,1,0.06666666666666667,1.0,0.0,1.0,0.000901892862583977
197,534,157,124,137,10,106,1,0,0.007553254094761683,4,27,0.012085944494180842,1,0.005813953488372093,1.0,0.0,1.0,0.001430690788636103
198,279,62,36,59,46,76,1,0,0.013372979782791155,4,1,0.014285714285714285,1,0.05555555555555555,1.0,0.0,1.0,0.0006896832296751747
199,14,7,2,1,1,3,1,1,0.008789535802533253,3,7,0.0075675675675675675,0,0.0,1.0,0.0,1.0,0.0009319792756627188
200,124,42,10,28,6,38,1,0,0.01743525417790914,7,0,0.0,0,0.0,1.0,0.0,1.0,0.00135966270361423
201,59,4,5,4,33,13,1,1,0.011308890770363768,2,10,0.008503401360544218,9,0.008174386920980926,1.0,0.0,1.0,0.0013764380549233875
202,221,8,54,105,16,38,1,0,0.0182123807424471,5,12,0.011428571428571429,1,0.005813953488372093,1.0,0.0,1.0,0.0019290576547813135
203,3180,825,464,840,140,911,1,0,0.023034728733055187,3,17,0.010618363522798251,8,0.017857142857142856,1.0,0.0,1.0,0.0017071899024319907
204,3180,825,464,840,140,911,1,0,0.023230052456230218,4,15,0.005597014925373134,1,0.0027397260273972603,1.0,0.0,1.0,0.0017063772088928776
205,3180,825,464,840,140,911,1,0,0.023061669936251743,3,26,0.01070840197693575,11,0.012835472578763127,1.0,0.0,1.0,0.0019449178157480457
206,3180,825,464,840,140,911,1,0,0.023061669936251743,3,26,0.01070840197693575,11,0.012835472578763127,1.0,0.0,1.0,0.0015875698742845936
207,81,14,5,16,9,37,1,1,0.010072390518276327,3,1,0.0029585798816568047,1,0.0035587188612099642,1.0,0.0,1.0,0.0009495262564451392
208,112,92,10,6,1,3,1,0,0.034271755564145655,2,4,0.021621621621621623,1,0.029411764705882353,1.0,0.0,1.0,0.00046492053383574255
209,14,5,9,0,0,0,1,0,0.017628917743833232,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0004423821787786151
210,10,5,2,0,3,0,1,1,0.010113642152357842,1,2,0.005376344086021506,2,0.006230529595015576,1.0,0.0,1.0,0.0006228865149719697
211,4,1,2,1,0,0,1,1,0.01057735064629994,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0006300877563185397
212,5,0,1,1,2,1,1,1,0.005380579633662845,2,22,0.01042654028436019,7,0.01580135440180587,1.0,0.0,1.0,0.0008683722759887474
213,15,15,0,0,0,0,1,0,0.024761227976071106,1,1,0.013157894736842105,0,0.0,1.0,0.0,1.0,0.0008944478055204904
214,49,9,7,12,19,2,1,1,0.010409561322751872,2,1,0.0017064846416382253,1,0.0035587188612099642,1.0,0.0,1.0,0.0007710414616352878
215,6,0,0,6,0,0,1,0,0.0715526661367349,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0005044922618651058
216,1,1,0,0,0,0,1,0,0.01013662770270411,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0004032766311359497
217,9,0,0,0,0,9,1,1,0.009122964932433699,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0006276235499277748
218,5,0,0,0,0,5,1,0,0.005068313851352055,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0006203583593483305
219,33,0,0,0,0,33,1,1,0.020982110489513404,3,3,0.007653061224489796,0,0.0,1.0,0.0,1.0,0.0006930553398974313
220,101,0,3,23,26,49,1,0,0.020304019070666805,2,3,0.006741573033707865,2,0.006230529595015576,1.0,0.0,1.0,0.0004607776947306082
221,128,0,3,50,26,49,1,1,0.04383406574142318,0,0,0.0,0,0.0,1.0,0.0,1.0,0.00037380005134591
222,8,8,0,0,0,0,1,0,0.02237048872320907,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0005290311903251293
223,384,73,119,85,49,58,1,1,0.006009509012937049,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0006178177371970317
224,2463,357,426,641,645,394,1,1,0.020318063588637424,1,3,0.008021390374331552,0,0.0,1.0,0.0,1.0,0.0008347083352489062
225,30,2,6,14,2,6,1,0,0.009408247268976867,1,0,0.0,0,0.0,1.0,0.0,1.0,0.0006879702015841192
226,203,12,24,85,45,37,1,0,0.004126602091915035,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0006867272434830509
227,16,0,0,11,3,2,1,0,0.007372092874693897,2,6,0.0049586776859504135,3,0.007853403141361256,1.0,0.0,1.0,0.0011398772575487539
228,452,107,73,95,55,122,1,0,0.01854459111343386,5,3,0.008875739644970414,3,0.010135135135135136,1.0,0.0,1.0,0.0009948014580078504
229,130,0,0,123,7,0,1,0,0.028022271223272294,16,4,0.011299435028248588,3,0.00974025974025974,1.0,0.0,1.0,0.0010047601077370007
230,8,0,0,1,6,1,1,0,0.011141813006556487,2,15,0.017921146953405017,14,0.018134715025906734,1.0,0.0,1.0,0.000739769762852478
231,493,30,54,189,155,65,1,0,0.012438718975845703,1,3,0.003067484662576687,3,0.005703422053231939,1.0,0.0,1.0,0.0007894225609369813
232,13,0,0,1,2,10,1,1,0.005513317320818086,2,22,0.01301775147928994,11,0.013205282112845138,1.0,0.0,1.0,0.0020645452700743376
233,23,1,2,4,11,5,1,0,0.003909144052462217,5,13,0.012037037037037037,3,0.010135135135135136,1.0,0.0,1.0,0.0020577844822601598
234,17,2,4,3,4,4,1,1,0.005044957566322782,2,19,0.01848249027237354,8,0.017857142857142856,1.0,0.0,1.0,0.0008122779982818039
235,5,5,0,0,0,0,1,0,0.01718072491983747,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0009131287504139668
236,66,0,16,25,20,5,1,0,0.009187771535226817,3,27,0.009218163195629908,13,0.01463963963963964,1.0,0.0,1.0,0.0020139227388578933
